"npi","pathsegment","name","assignmenttype","path","providerpersonid","level","pcpind","claimsrecord","inserttimestamp","grouper1value","grouper2value","grouper3value","grouper1name","grouper2name","grouper3name","activeind","outreachenabledind","outreachpracticename","outreachpracticephone","updatetimestamp"
"1295776920","0156F44DB0398B9BA59B9B9EC262A783","CLEARWATER HEALTH SYSTEMS, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0156F44DB0398B9BA59B9B9EC262A783","102515","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1538145560","0160490D64AD68D7900E26D4067B2CE1","STEIR, DOYLE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0160490D64AD68D7900E26D4067B2CE1","109501","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1134772882","01699654AFF4363F42571A05A3C14A0F","EDWARDSON, EASTER","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01699654AFF4363F42571A05A3C14A0F","4166","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1538164090","0176103D960D59BD0CF050532A315190","CASCADE HEALTH COOPERATIVE, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0176103D960D59BD0CF050532A315190","109581","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1487918447","01785AD49A963168C614757225F01BA5","SHOPPA, JEFF","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01785AD49A963168C614757225F01BA5","108260","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1932190352","018140FE21DC3027B6FEBB709321C474","CZUBAK, MAX","Supplied","/198255D31AC24F28855C23932FDB5FB4/AC190443F4D4D1324D765957D69F0A28/73EE9212DD43B392DD0E18B3CEF6A0A2/018140FE21DC3027B6FEBB709321C474","121370","3","0","1","2025-12-05 22:28:49.719","198255D31AC24F28855C23932FDB5FB4","AC190443F4D4D1324D765957D69F0A28","73EE9212DD43B392DD0E18B3CEF6A0A2","NORTHEAST","MID ATLANTIC","LAKESIDE HEALTH PARTNERS","Y","false","Mid Atlantic","536-555-6979",
"1708133884","018ABECF3F6EA884BDB26E5C72ED4966","unknown provider, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/018ABECF3F6EA884BDB26E5C72ED4966","83797","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1629091640","018D45A36E96874423C587524D9FDA5B","KHACHATRYAN, ZACHARY","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/018D45A36E96874423C587524D9FDA5B","50223","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1598335853","0190DA4E0695A4EAC1A76CF85BA9BE8C","RABORN, TERESA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0190DA4E0695A4EAC1A76CF85BA9BE8C","111220","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1952390577","0196B8917BC285E58E1A503BBB6D80BB","MOUNTAINVIEW WELLNESS CENTER, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0196B8917BC285E58E1A503BBB6D80BB","121907","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1083672778","01B271F07350DE34084532C8D60E94C6","LAURELL, PEYTON","Supplied","/2F9A1A5CCB8EEC79D4995321B037D46A/EF017D18C698D2E56808F3E9532DE66B/4BB094BEE6271764F3E07AD39CCBEEFA/01B271F07350DE34084532C8D60E94C6","33957","3","0","1","2025-12-05 22:28:49.719","2F9A1A5CCB8EEC79D4995321B037D46A","EF017D18C698D2E56808F3E9532DE66B","4BB094BEE6271764F3E07AD39CCBEEFA","SOUTH","SOUTH ATLANTIC","ORCHARD HEALTH SERVICES","Y","false","South Atlantic","536-555-6979",
"1235344144","01BA3030A5231EAFB47E7F1292AF16B5","LATIGO, EMILIE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01BA3030A5231EAFB47E7F1292AF16B5","38469","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1659081198","01C6CC5C2713561B95A159FAB2958484","GATEWAY HEALTH CENTER, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01C6CC5C2713561B95A159FAB2958484","19309","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1811035694","01D6C69D93CA527437952FAB310D8094","LORI, GUILLERMO","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01D6C69D93CA527437952FAB310D8094","55718","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1326278466","01E564F86E78A54026F282E7BD062139","MYNENI, LINDSAY RONNI","Supplied","/198255D31AC24F28855C23932FDB5FB4/84929AEBE23A758A4C7737DF1A93D649/4C99DA2D42342AA6DFC318F1DF0BAAF9/01E564F86E78A54026F282E7BD062139",,"3","1","1","2025-12-05 22:28:49.719","198255D31AC24F28855C23932FDB5FB4","84929AEBE23A758A4C7737DF1A93D649","4C99DA2D42342AA6DFC318F1DF0BAAF9","NORTHEAST","NEW ENGLAND","NEWLEAF MEDICAL GROUP","Y","false","New England","536-555-6979",
"1164034807","01EB48B2FAAD9C1C672246461D880E18","VANDOORN, HELEN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01EB48B2FAAD9C1C672246461D880E18","4705","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1174166334","01ECB2A92B66365F069D4640C3B48E99","MASIS, RACHEL","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01ECB2A92B66365F069D4640C3B48E99","36572","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1902264989","01EDC04294017738C919CC29F3986B36","DEVAUX, KIRA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01EDC04294017738C919CC29F3986B36","89619","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1497111843","01EF40B79AC4C847BB8E68F4421BC5C7","HARMONY HEALTHCARE, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01EF40B79AC4C847BB8E68F4421BC5C7","45991","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1982813432","02101E7C1BF200B89C4441EC4410C3E0","SLONEKER, LEVI","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/02101E7C1BF200B89C4441EC4410C3E0","92078","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1114368271","02124F3948DA86155F100CD34A72E690","HOLLINSHED, LIBBY","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/02124F3948DA86155F100CD34A72E690","65998","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1154395606","021720743D1F0D804EF182A4530B0889","SONENBERG, IZAIAH","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/021720743D1F0D804EF182A4530B0889","66850","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1336763234","0218B67E62EE3FC380FF8E75793E3AF9","MCINNES, ROHAN","Supplied","/2F9A1A5CCB8EEC79D4995321B037D46A/EF017D18C698D2E56808F3E9532DE66B/4BB094BEE6271764F3E07AD39CCBEEFA/0218B67E62EE3FC380FF8E75793E3AF9",,"3","1","1","2025-12-05 22:28:49.719","2F9A1A5CCB8EEC79D4995321B037D46A","EF017D18C698D2E56808F3E9532DE66B","4BB094BEE6271764F3E07AD39CCBEEFA","SOUTH","SOUTH ATLANTIC","ORCHARD HEALTH SERVICES","Y","false","South Atlantic","536-555-6979",
"1376837005","021A42D0788823A1F1C5D0F8232D138E","DELLARATTA, FRED","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/021A42D0788823A1F1C5D0F8232D138E","11378","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1568458222","02209A147DC7FD58A0FC6C708ED8B342","MCDONIEL, DELPHINE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/02209A147DC7FD58A0FC6C708ED8B342","79285","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1306110606","02262138A37629572140347657A5C0F4","ARADANAS, JUNIUS","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/02262138A37629572140347657A5C0F4","40539","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1043830029","022DF43A0284D73E211C970E5CC0DF31","VOLLMERHAUSEN, GAYLE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/022DF43A0284D73E211C970E5CC0DF31","63928","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1124667209","0257900C991883869257A45795884461","NORTHPOINT MEDICAL GROUP, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0257900C991883869257A45795884461","35320","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1295789832","0258E377531235A7BF833B289A80AEB7","RIVER VALLEY MEDICAL CENTER, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0258E377531235A7BF833B289A80AEB7","102554","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1407210404","025AB52B995D66E89222EFAED6ECD177","AHARONI, PERRY","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/025AB52B995D66E89222EFAED6ECD177","105504","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1457771065","025E9390C6192881A13C2BA67C243AC8","MIDWEST SPECIALTY CLINICS, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/025E9390C6192881A13C2BA67C243AC8","76315","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1740506963","02638932CE6C1CC34FF5FA8D89830D98","MOHEDANO, DEDRICK","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/02638932CE6C1CC34FF5FA8D89830D98","53709","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1063852846","026FADCB0733E6D3D12F6E72AC07EF80","BASER, ALIANA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/026FADCB0733E6D3D12F6E72AC07EF80","64352","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1659464550","0271433F20CDBA1AE0B282581E328FA1","MISLANG, LOGAN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0271433F20CDBA1AE0B282581E328FA1","112880","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1427162478","0276FB2516AEAE16E9A341D81B0BE659","STONEMETZ, SPIRIT","Supplied","/198255D31AC24F28855C23932FDB5FB4/84929AEBE23A758A4C7737DF1A93D649/024BA0DA8E58302A373AB6B7D5FBDDEC/0276FB2516AEAE16E9A341D81B0BE659",,"3","1","1","2025-12-05 22:28:49.719","198255D31AC24F28855C23932FDB5FB4","84929AEBE23A758A4C7737DF1A93D649","024BA0DA8E58302A373AB6B7D5FBDDEC","NORTHEAST","NEW ENGLAND","SILVER HORIZON HEALTH","Y","false","New England","536-555-6979",
"1982251138","0279D3435D19386930B09663BDFFB84D","WONCH, CASSIE","Supplied","/198255D31AC24F28855C23932FDB5FB4/84929AEBE23A758A4C7737DF1A93D649/8BCA14F732A61AF1B62E5B44299C283B/0279D3435D19386930B09663BDFFB84D",,"3","1","1","2025-12-05 22:28:49.719","198255D31AC24F28855C23932FDB5FB4","84929AEBE23A758A4C7737DF1A93D649","8BCA14F732A61AF1B62E5B44299C283B","NORTHEAST","NEW ENGLAND","UNITYCARE NETWORK","Y","false","New England","536-555-6979",
"1205818838","02867D19F189CA2141A1FC1E4B446260","KEVAN, CHEROKEE","Supplied","/198255D31AC24F28855C23932FDB5FB4/AC190443F4D4D1324D765957D69F0A28/D139604A4AD958EDB2C8A6F05ADB11A6/02867D19F189CA2141A1FC1E4B446260",,"3","1","1","2025-12-05 22:28:49.719","198255D31AC24F28855C23932FDB5FB4","AC190443F4D4D1324D765957D69F0A28","D139604A4AD958EDB2C8A6F05ADB11A6","NORTHEAST","MID ATLANTIC","BLUERIVER MEDICAL CENTER","Y","false","Mid Atlantic","536-555-6979",
"1508221326","028BF3FE972A25A7E404E9A5942B6CFD","MURDY, RAYSHAWN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/028BF3FE972A25A7E404E9A5942B6CFD","14945","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1386608784","0292EDE64C6D45C13EA52A33130797A1","WLOCH, JACKY","Supplied","/05724AADFD5A7F4673CCA89A4946BDBB/A512E6DBBF7B4556ACE30686628546FD/11CBD6CD58F54601D89AF18590CC045F/0292EDE64C6D45C13EA52A33130797A1",,"3","1","1","2025-12-05 22:28:49.719","05724AADFD5A7F4673CCA89A4946BDBB","A512E6DBBF7B4556ACE30686628546FD","11CBD6CD58F54601D89AF18590CC045F","MIDWEST","EAST NORTH CENTRAL","HARMONY HEALTH ALLIANCE","Y","false","East North Central","536-555-6979",
"1962496307","0298FDD9A8BCA5DC756C564C4DE71931","GANSHERT, ARMAND","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0298FDD9A8BCA5DC756C564C4DE71931","91164","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1508891904","0299D966C406E36C20A4562708F63EC6","CLEARWATER HEALTH SYSTEMS, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0299D966C406E36C20A4562708F63EC6","108661","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
,"029D53D36804A0A92AD43C67A7749EFD","unknown provider, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/029D53D36804A0A92AD43C67A7749EFD","30476","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1679801054","02A0514943722EE3FA494099D9D21B6A","MERANO, JEROME","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/02A0514943722EE3FA494099D9D21B6A","113806","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1821291766","02A26E7FDF2C8162D3814F431F626C58","HOT, JAN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/02A26E7FDF2C8162D3814F431F626C58","118174","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1366534810","02A999622B1869CBFDA5DA3DF7277168","URASAKI, MICHEL","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/02A999622B1869CBFDA5DA3DF7277168","42222","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1992209472","02BF882ACBCDDAB6177CAD9A31F0BA5A","PRONESTI, LAKE","Supplied","/05724AADFD5A7F4673CCA89A4946BDBB/A512E6DBBF7B4556ACE30686628546FD/B98C8B2C4EB060B2853BCD42D16D9ED1/02BF882ACBCDDAB6177CAD9A31F0BA5A","29714","3","0","1","2025-12-05 22:28:49.719","05724AADFD5A7F4673CCA89A4946BDBB","A512E6DBBF7B4556ACE30686628546FD","B98C8B2C4EB060B2853BCD42D16D9ED1","MIDWEST","EAST NORTH CENTRAL","NEXGEN HEALTH SOLUTIONS","Y","false","East North Central","536-555-6979",
"1952580565","02DFFEFB51AD778582209EA183CCA887","NORTHPOINT MEDICAL GROUP, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/02DFFEFB51AD778582209EA183CCA887","122235","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1083884043","02E3F8BACB43813641A5286F2C52529A","TOTHEROW, GAYLA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/02E3F8BACB43813641A5286F2C52529A","34338","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1871666578","02F2B421AFDC4C4825BD5C331B618CE0","HARRITY, RAVEN","Supplied","/198255D31AC24F28855C23932FDB5FB4/84929AEBE23A758A4C7737DF1A93D649/8BCA14F732A61AF1B62E5B44299C283B/02F2B421AFDC4C4825BD5C331B618CE0",,"3","1","1","2025-12-05 22:28:49.719","198255D31AC24F28855C23932FDB5FB4","84929AEBE23A758A4C7737DF1A93D649","8BCA14F732A61AF1B62E5B44299C283B","NORTHEAST","NEW ENGLAND","UNITYCARE NETWORK","Y","false","New England","536-555-6979",
"1124048772","0300D1EDBFC1DB133F4961C1EC4154BA","PELCZARSKI, SONYA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0300D1EDBFC1DB133F4961C1EC4154BA","96947","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1255368502","030D347B312AF179E6C83B321848D124","MAWHORTER, FLORINE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/030D347B312AF179E6C83B321848D124","101167","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1740396712","03267C9F2E6EEA65FF9D1FD567FFFB85","KHOJA, LYNDA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/03267C9F2E6EEA65FF9D1FD567FFFB85","53523","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
